Exp,Year,Field,Plot,Subplot,Ntrt,NAdd(g/m2/yr),BurnTrtStarting1992,LastYrNtrtRec,Original N,Original Burn,Original Fencing,Original Treatment,Species,Mass(g/m2)
exp,year,field,plot,subplot,ntrt,nadd,burn.trt.1992,ntrt.last.year,ntrt.origin,burn.origin,fence.origin,trt.origin,species,mass.above
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Equisetum laevigatum,1.883
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Miscellaneous litter,333.333
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Mosses & lichens,2.64
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Poa pratensis,52.12
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Rosa arkansana,37.307
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Rubus sp.,63.567
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Schizachyrium scoparium,66.64
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Solidago rigida,39.24
2,1990,C,23,Whole,1,0,0,1990,1,1,1,1,Sorghastrum nutans,28.64
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Carex sp.,16.54
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Miscellaneous litter,578
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Poa pratensis,129.293
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Rosa arkansana,62.047
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Rubus sp.,14.44
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Schizachyrium scoparium,90.11
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Solidago rigida,67.577
2,1990,C,24,Whole,3,6,0,1990,1,1,1,1,Sorghastrum nutans,13.007
2,1990,C,25,Whole,7,50,0,1990,1,1,1,1,Agropyron repens,460.267
2,1990,C,25,Whole,7,50,0,1990,1,1,1,1,Carex sp.,2.233
2,1990,C,25,Whole,7,50,0,1990,1,1,1,1,Lychnis alba,130.467
2,1990,C,25,Whole,7,50,0,1990,1,1,1,1,Miscellaneous litter,787.133
2,1990,C,25,Whole,7,50,0,1990,1,1,1,1,Poa pratensis,1.7
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Agropyron repens,173
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Euphorbia corollata,4.26
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Lychnis alba,256.233
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Miscellaneous litter,525.767
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Poa pratensis,15.343
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Polygonum convolvulus,0.26
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Setaria lutescens (glauca),0.283
2,1990,C,26,Whole,7,50,0,1990,1,1,1,1,Urtica dioica,183.833
2,1990,C,27,Whole,7,50,0,1990,1,1,1,1,Agropyron repens,641.233
2,1990,C,27,Whole,7,50,0,1990,1,1,1,1,Carex sp.,0.307
2,1990,C,27,Whole,7,50,0,1990,1,1,1,1,Miscellaneous litter,1609.1
2,1990,C,27,Whole,7,50,0,1990,1,1,1,1,Poa pratensis,0.127
2,1990,C,28,Whole,8,80,0,1990,1,1,1,1,Agropyron repens,525.867
2,1990,C,28,Whole,8,80,0,1990,1,1,1,1,Lychnis alba,11.023
2,1990,C,28,Whole,8,80,0,1990,1,1,1,1,Miscellaneous litter,1286.57
2,1990,C,28,Whole,8,80,0,1990,1,1,1,1,Poa pratensis,0.077
2,1990,C,28,Whole,8,80,0,1990,1,1,1,1,Polygonum convolvulus,0.57
2,1990,C,28,Whole,8,80,0,1990,1,1,1,1,Setaria lutescens (glauca),0.31
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Artemisia ludoviciana,17.507
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Carex sp.,19.507
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Miscellaneous litter,464.3
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Poa pratensis,83.373
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Rosa arkansana,104.587
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Schizachyrium scoparium,37.143
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Setaria lutescens (glauca),0.01
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Sorghastrum nutans,2.6
2,1990,C,29,Whole,2,3,0,1990,1,1,1,1,Viola pedatifida,2.403
2,1990,C,30,Whole,3,6,0,1990,1,1,1,1,Ambrosia coronopifolia,5.217
2,1990,C,30,Whole,3,6,0,1990,1,1,1,1,Carex sp.,34.4
2,1990,C,30,Whole,3,6,0,1990,1,1,1,1,Miscellaneous litter,320.867
2,1990,C,30,Whole,3,6,0,1990,1,1,1,1,Poa pratensis,66.197
2,1990,C,30,Whole,3,6,0,1990,1,1,1,1,Schizachyrium scoparium,53.947
2,1990,C,30,Whole,3,6,0,1990,1,1,1,1,Sorghastrum nutans,18.773
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Agropyron repens,125.263
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Ambrosia coronopifolia,9.367
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Artemisia ludoviciana,0.42
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Carex sp.,2.917
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Miscellaneous litter,444.133
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Poa pratensis,44.69
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Polygonum convolvulus,0.423
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Schizachyrium scoparium,23.623
2,1990,C,31,Whole,4,10,0,1990,1,1,1,1,Solidago nemoralis,0.63
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Euphorbia corollata,0.837
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Lathyrus venosus,2.883
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Miscellaneous litter,452.033
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Mosses & lichens,17.197
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Oxybaphus hirsutus,0.023
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Panicum praecocious,2.253
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Poa pratensis,49.007
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Schizachyrium scoparium,130.867
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Solidago nemoralis,4.713
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Sorghastrum nutans,13.253
2,1990,C,32,Whole,9,0,0,1990,1,1,1,1,Viola pedatifida,1.41
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Agropyron repens,146.467
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Ambrosia coronopifolia,7.147
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Miscellaneous litter,681.833
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Poa pratensis,65.72
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Schizachyrium scoparium,38.967
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Setaria lutescens (glauca),0.01
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Solidago rigida,46.673
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Sorghastrum nutans,34.227
2,1990,C,33,Whole,3,6,0,1990,1,1,1,1,Viola pedatifida,2.493
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Agropyron repens,117.7
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Ambrosia coronopifolia,0.157
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Artemisia ludoviciana,3.433
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Carex sp.,3.797
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Miscellaneous litter,600.967
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Physalis virginiana,1.583
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Poa pratensis,87.967
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Schizachyrium scoparium,4.913
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Sorghastrum nutans,4.74
2,1990,C,34,Whole,4,10,0,1990,1,1,1,1,Viola pedatifida,2.713
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Ambrosia coronopifolia,48.233
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Artemisia ludoviciana,74.167
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Asclepias tuberosa,49.753
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Carex sp.,52.59
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Miscellaneous litter,866.733
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Poa pratensis,76.42
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Polygonum convolvulus,63.003
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Rosa arkansana,78.233
2,1990,C,35,Whole,7,50,0,1990,1,1,1,1,Setaria lutescens (glauca),254.3
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Artemisia ludoviciana,27.723
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Aster azureus,0.667
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Carex sp.,54.133
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Miscellaneous litter,601.133
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Panicum oligosanthes,1.267
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Poa pratensis,74.867
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Schizachyrium scoparium,70.567
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Sorghastrum nutans,10.97
2,1990,C,36,Whole,3,6,0,1990,1,1,1,1,Viola pedatifida,0.17
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Agropyron repens,75.233
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Ambrosia coronopifolia,1.98
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Artemisia ludoviciana,11.933
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Carex sp.,2.5
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Lathyrus venosus,2.567
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Miscellaneous litter,629.1
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Poa pratensis,30.1
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Polygonum convolvulus,0.9
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Schizachyrium scoparium,212.167
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Setaria lutescens (glauca),0.033
2,1990,C,37,Whole,4,10,0,1990,1,1,1,1,Solidago rigida,126
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Agropyron repens,111.867
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Ambrosia coronopifolia,18.73
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Artemisia ludoviciana,1.283
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Equisetum laevigatum,0.26
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Euphorbia corollata,0.01
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Hieracium kalmii,6.147
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Lathyrus venosus,0.347
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Miscellaneous litter,455.7
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Panicum oligosanthes,0.003
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Poa pratensis,39.733
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Polygonum convolvulus,0.19
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Schizachyrium scoparium,126.137
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Setaria lutescens (glauca),0.107
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Sorghastrum nutans,4.653
2,1990,C,38,Whole,2,3,0,1990,1,1,1,1,Tradescantia occidentalis,0.07
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Agropyron repens,15.857
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Carex sp.,17.967
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Euphorbia corollata,0.14
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Miscellaneous litter,569.967
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Poa pratensis,42.537
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Polygonum convolvulus,0.023
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Rosa arkansana,5.947
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Schizachyrium scoparium,120.8
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Setaria lutescens (glauca),0.103
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Tradescantia occidentalis,0.323
2,1990,C,39,Whole,9,0,0,1990,1,1,1,1,Viola pedatifida,6.633
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Agropyron repens,3.683
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Artemisia ludoviciana,1.667
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Carex sp.,13.633
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Miscellaneous litter,419.9
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Mosses & lichens,0.87
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Poa pratensis,49.12
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Polygonum convolvulus,0.277
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Rosa arkansana,23.83
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Schizachyrium scoparium,101.733
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Setaria lutescens (glauca),0.093
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Sorghastrum nutans,35.047
2,1990,C,40,Whole,9,0,0,1990,1,1,1,1,Viola pedatifida,2.31
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Ambrosia coronopifolia,2.2
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Artemisia ludoviciana,8.267
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Carex sp.,67.867
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Miscellaneous litter,777.667
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Poa pratensis,82.1
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Rosa arkansana,18.233
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Schizachyrium scoparium,24.7
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Setaria lutescens (glauca),1.767
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Tradescantia occidentalis,1.6
2,1990,C,41,Whole,6,28,0,1990,1,1,1,1,Viola pedatifida,0.037
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Ambrosia coronopifolia,2.633
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Artemisia ludoviciana,114.5
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Carex sp.,50.433
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Euphorbia corollata,2.6
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Miscellaneous litter,710.467
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Physalis virginiana,2.3
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Poa pratensis,178.433
2,1990,C,42,Whole,5,16,0,1990,1,1,1,1,Schizachyrium scoparium,4.567
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Ambrosia coronopifolia,7.123
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Carex sp.,8.4
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Euphorbia corollata,0.047
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Lathyrus venosus,1.133
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Miscellaneous herbs,0.01
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Miscellaneous litter,853.833
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Poa pratensis,53.5
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Polygonum convolvulus,0.033
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Schizachyrium scoparium,306.733
2,1990,C,43,Whole,1,0,0,1990,1,1,1,1,Sorghastrum nutans,15.233
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Agropyron repens,56.033
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Ambrosia coronopifolia,5
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Artemisia ludoviciana,0.143
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Euphorbia corollata,21.233
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Lathyrus venosus,1.003
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Miscellaneous litter,656.7
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Poa pratensis,51.533
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Polygonum convolvulus,0.14
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Schizachyrium scoparium,5.633
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Setaria lutescens (glauca),0.133
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Solidago nemoralis,0.02
2,1990,C,44,Whole,3,6,0,1990,1,1,1,1,Sorghastrum nutans,1.133
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Agropyron repens,44.933
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Ambrosia coronopifolia,29.6
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Artemisia ludoviciana,1.047
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Carex sp.,0.843
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Euphorbia corollata,0.517
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Lathyrus venosus,6.933
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Miscellaneous litter,554.367
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Panicum oligosanthes,0.467
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Poa pratensis,53.3
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Rosa arkansana,156.133
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Setaria lutescens (glauca),0.947
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Stipa spartea,1.23
2,1990,C,45,Whole,2,3,0,1990,1,1,1,1,Tradescantia occidentalis,0.087
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Agropyron repens,1.403
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Artemisia ludoviciana,0.05
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Carex sp.,1.6
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Euphorbia corollata,1.75
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Lithospermum canescens,4.433
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Miscellaneous litter,689.1
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Mosses & lichens,8.467
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Oxybaphus hirsutus,4.367
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Poa pratensis,31.567
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Polygonum convolvulus,0.11
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Schizachyrium scoparium,260.233
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Solidago rigida,0.3
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Sorghastrum nutans,18.8
2,1990,C,46,Whole,1,0,0,1990,1,1,1,1,Viola pedatifida,0.693
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Carex sp.,9.83
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Liatris aspera,1.633
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Miscellaneous litter,630.033
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Mosses & lichens,4.623
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Panicum oligosanthes,0.067
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Poa pratensis,34.167
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Schizachyrium scoparium,68
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Setaria lutescens (glauca),0.033
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Solidago nemoralis,15.633
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Sorghastrum nutans,16.087
2,1990,C,47,Whole,1,0,0,1990,1,1,1,1,Tradescantia occidentalis,0.567
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Ambrosia coronopifolia,9.803
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Carex sp.,69.8
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Miscellaneous litter,628.767
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Panicum oligosanthes,0.387
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Physalis virginiana,55.167
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Poa pratensis,87.433
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Polygala polygama,0.05
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Polygonum convolvulus,0.003
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Schizachyrium scoparium,16.867
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Setaria lutescens (glauca),49.233
2,1990,C,48,Whole,6,28,0,1990,1,1,1,1,Solidago nemoralis,0.377
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Agropyron repens,51.533
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Ambrosia coronopifolia,2.353
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Andropogon gerardi,10.793
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Artemisia ludoviciana,18.643
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Carex sp.,2.337
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Euphorbia corollata,1.547
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Lathyrus venosus,0.18
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Lithospermum canescens,0.117
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Miscellaneous litter,595.1
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Panicum oligosanthes,0.02
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Poa pratensis,50.55
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Schizachyrium scoparium,81.757
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Sorghastrum nutans,20.857
2,1990,C,49,Whole,2,3,0,1990,1,1,1,1,Viola pedatifida,4.017
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Agropyron repens,15.243
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Ambrosia coronopifolia,15.453
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Carex sp.,1.46
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Euphorbia corollata,38.687
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Helianthemum bicknellii,1.747
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Lathyrus venosus,0.463
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Miscellaneous litter,257.8
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Mosses & lichens,0.27
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Poa pratensis,35.27
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Schizachyrium scoparium,3.657
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Setaria lutescens (glauca),0.37
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Solidago rigida,163.133
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Sorghastrum nutans,4.277
2,1990,C,50,Whole,2,3,0,1990,1,1,1,1,Viola pedatifida,1.153
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Agropyron repens,111.433
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Artemisia ludoviciana,27.5
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Lathyrus venosus,0.167
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Miscellaneous litter,497.367
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Mosses & lichens,0.393
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Physalis virginiana,0.127
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Poa pratensis,53.2
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Polygonum convolvulus,4.383
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Schizachyrium scoparium,51.347
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Sorghastrum nutans,2.2
2,1990,C,51,Whole,5,16,0,1990,1,1,1,1,Stipa spartea,32.733
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Achillea millefolium(lanulosa),7.39
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Agropyron repens,4.743
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Ambrosia coronopifolia,2.69
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Artemisia ludoviciana,27.89
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Campanula rotundifolia,0.023
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Euphorbia corollata,3.167
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Hedeoma hispida,0.077
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Lathyrus venosus,2.577
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Miscellaneous litter,456.367
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Oxybaphus hirsutus,0.037
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Panicum oligosanthes,0.743
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Physalis virginiana,0.203
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Poa pratensis,72.1
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Schizachyrium scoparium,72.267
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Solidago nemoralis,10.5
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Sorghastrum nutans,47.233
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Stipa spartea,19.61
2,1990,C,52,Whole,2,3,0,1990,1,1,1,1,Viola pedatifida,0.983
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Euphorbia corollata,0.09
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Lithospermum canescens,30.667
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Miscellaneous litter,272.867
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Mosses & lichens,24.573
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Physalis virginiana,9.31
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Poa pratensis,15.767
2,1990,C,53,Whole,9,0,0,1990,1,1,1,1,Polygonum convolvulus,0.343
