"","field","exp","plot","subplot","year","ntrt","disk","other.add","ntrt.origin","burn.origin","fence.origin","mass.above"
"8128","C",2,20,"Whole",1990,6,1,1,1,1,NA,179.449875
"8129","C",2,20,"Whole",1991,6,1,1,1,1,NA,177.48325
"8130","C",2,20,"Whole",1992,6,1,1,0,1,NA,202.973857142857
"8131","C",2,20,"Whole",1993,6,1,1,0,1,NA,110.063333333333
"8132","C",2,20,"Whole",1994,6,1,1,0,1,NA,160.255666666667
"8133","C",2,20,"Whole",1996,6,1,1,0,1,NA,201.8255
"8134","C",2,20,"Whole",1997,6,1,1,0,1,NA,117.038285714286
"8135","C",2,20,"Whole",1999,6,1,1,0,1,NA,107.392285714286
"8136","C",2,20,"Whole",2000,6,1,1,0,1,NA,126.299833333333
"8137","C",2,20,"Whole",2002,6,1,1,0,1,NA,109.565888888889
"8138","C",2,20,"Whole",2003,6,1,1,0,1,NA,143.731733333333
"8139","C",2,20,"Whole",2004,6,1,1,0,1,NA,75.9428485714286
"8140","C",2,20,"Whole",2008,6,1,1,0,1,NA,45.9816666666667
"8141","C",2,20,"Whole",2011,6,1,1,0,1,NA,130.706
"8142","C",2,20,"Whole",2015,6,1,1,0,1,NA,81.2966666666667
"8143","C",2,20,"Whole",2016,6,1,1,0,1,NA,81.7783333333333
"8144","C",2,20,"Whole",2018,6,1,1,0,1,NA,100.363333333333
"8145","C",2,20,"Whole",2019,6,1,1,0,1,NA,161.872
"8146","C",2,21,"Whole",1982,9,1,0,1,1,NA,23.6716363636364
"8147","C",2,21,"Whole",1983,9,1,0,1,1,NA,37.139
"8148","C",2,21,"Whole",1984,9,1,0,1,1,NA,42.2687647058824
"8149","C",2,21,"Whole",1985,9,1,0,1,1,NA,72.135
"8150","C",2,21,"Whole",1986,9,1,0,1,1,NA,35.5971764705882
"8151","C",2,21,"Whole",1987,9,1,0,1,1,NA,56.6708125
"8152","C",2,21,"Whole",1988,9,1,0,1,1,NA,40.8977142857143
"8153","C",2,21,"Whole",1989,9,1,0,1,1,NA,71.3367
"8154","C",2,21,"Whole",1990,9,1,0,1,1,NA,71.3661666666667
"8155","C",2,21,"Whole",1991,9,1,0,1,1,NA,59.1936875
"8156","C",2,21,"Whole",1992,9,1,0,1,1,NA,79.3334285714286
"8157","C",2,21,"Whole",1993,9,1,0,1,1,NA,63.1905
"8158","C",2,21,"Whole",1994,9,1,0,1,1,NA,56.8237857142857
"8159","C",2,21,"Whole",1996,9,1,0,1,1,NA,74.4316923076923
"8160","C",2,21,"Whole",1997,9,1,0,1,1,NA,71.8692666666667
"8161","C",2,21,"Whole",1999,9,1,0,1,1,NA,59.1546363636364
"8162","C",2,21,"Whole",2000,9,1,0,1,1,NA,39.2272727272727
"8163","C",2,21,"Whole",2002,9,1,0,1,1,NA,120.393666666667
"8164","C",2,21,"Whole",2003,9,1,0,1,1,NA,70.0303090909091
"8165","C",2,21,"Whole",2004,9,1,0,1,1,NA,53.5325
"8166","C",2,21,"Whole",2008,9,1,0,1,1,NA,28.4514285714286
"8167","C",2,21,"Whole",2011,9,1,0,1,1,NA,79.9225
"8168","C",2,21,"Whole",2016,9,1,0,0,1,NA,52.764
"8169","C",2,21,"Whole",2018,9,1,0,0,1,NA,97.5277777777778
"8170","C",2,21,"Whole",2019,9,1,0,0,1,NA,81.6471428571429
"8171","C",2,22,"East",2015,7,1,1,0,1,NA,67.0172727272727
"8172","C",2,22,"East",2016,7,1,1,0,1,NA,78.5857142857143
"8173","C",2,22,"East",2018,7,1,1,0,1,NA,93.064
"8174","C",2,22,"East",2019,7,1,1,0,1,NA,137.566666666667
"8175","C",2,22,"West",2015,7,1,1,1,1,NA,162.866666666667
"8176","C",2,22,"West",2016,7,1,1,0,1,NA,119.956
"8177","C",2,22,"West",2018,7,1,1,0,1,NA,125.634
"8178","C",2,22,"West",2019,7,1,1,0,1,NA,148.204
"8179","C",2,22,"Whole",1982,7,1,1,1,1,NA,89.7414545454545
"8180","C",2,22,"Whole",1983,7,1,1,1,1,NA,189.048666666667
"8181","C",2,22,"Whole",1984,7,1,1,1,1,NA,136.33
"8182","C",2,22,"Whole",1985,7,1,1,1,1,NA,228.129636363636
"8183","C",2,22,"Whole",1986,7,1,1,1,1,NA,159.47075
"8184","C",2,22,"Whole",1987,7,1,1,1,1,NA,181.654
"8185","C",2,22,"Whole",1988,7,1,1,1,1,NA,225.4895
"8186","C",2,22,"Whole",1989,7,1,1,1,1,NA,223.666833333333
"8187","C",2,22,"Whole",1990,7,1,1,1,1,NA,354.002
"8188","C",2,22,"Whole",1991,7,1,1,1,1,NA,358.2002
"8189","C",2,22,"Whole",1992,7,1,1,1,1,NA,431.39325
"8190","C",2,22,"Whole",1993,7,1,1,1,1,NA,258.85825
"8191","C",2,22,"Whole",1994,7,1,1,1,1,NA,178.081
"8192","C",2,22,"Whole",1996,7,1,1,1,1,NA,151.728571428571
"8193","C",2,22,"Whole",1997,7,1,1,1,1,NA,484.16175
"8194","C",2,22,"Whole",1999,7,1,1,1,1,NA,316.176
"8195","C",2,22,"Whole",2000,7,1,1,1,1,NA,164.4165
"8196","C",2,22,"Whole",2002,7,1,1,1,1,NA,458.2052
"8197","C",2,22,"Whole",2003,7,1,1,1,1,NA,503.624566666667
"8198","C",2,22,"Whole",2004,7,1,1,1,1,NA,171.406666
"8199","C",2,22,"Whole",2008,7,1,1,1,1,NA,80.36
"8200","C",2,22,"Whole",2011,7,1,1,1,1,NA,66.52
"8201","C",2,23,"East",2015,1,1,1,0,1,NA,41.8309090909091
"8202","C",2,23,"East",2016,1,1,1,0,1,NA,54.8822222222222
"8203","C",2,23,"East",2018,1,1,1,0,1,NA,66.4428571428572
"8204","C",2,23,"East",2019,1,1,1,0,1,NA,77.093
"8205","C",2,23,"West",2015,1,1,1,1,1,NA,47.44
"8206","C",2,23,"West",2016,1,1,1,0,1,NA,57.935
"8207","C",2,23,"West",2018,1,1,1,0,1,NA,41.7588888888889
"8208","C",2,23,"West",2019,1,1,1,0,1,NA,68.1
"8209","C",2,23,"Whole",1982,1,1,1,1,1,NA,14.2096315789474
"8210","C",2,23,"Whole",1983,1,1,1,1,1,NA,45.1429285714286
"8211","C",2,23,"Whole",1984,1,1,1,1,1,NA,37.105
"8212","C",2,23,"Whole",1985,1,1,1,1,1,NA,49.2354285714286
"8213","C",2,23,"Whole",1986,1,1,1,1,1,NA,45.3978823529412
"8214","C",2,23,"Whole",1987,1,1,1,1,1,NA,49.770875
"8215","C",2,23,"Whole",1988,1,1,1,1,1,NA,66.8593333333333
"8216","C",2,23,"Whole",1989,1,1,1,1,1,NA,50.5055
"8217","C",2,23,"Whole",1990,1,1,1,1,1,NA,48.9606428571429
"8218","C",2,23,"Whole",1991,1,1,1,1,1,NA,62.5667857142857
"8219","C",2,23,"Whole",1992,1,1,1,1,1,NA,67.3809444444444
"8220","C",2,23,"Whole",1993,1,1,1,1,1,NA,37.8314444444444
"8221","C",2,23,"Whole",1994,1,1,1,1,1,NA,55.3856428571429
"8222","C",2,23,"Whole",1996,1,1,1,1,1,NA,62.8043846153846
"8223","C",2,23,"Whole",1997,1,1,1,1,1,NA,67.7135
"8224","C",2,23,"Whole",1999,1,1,1,1,1,NA,77.5737
"8225","C",2,23,"Whole",2000,1,1,1,1,1,NA,41.5469230769231
"8226","C",2,23,"Whole",2002,1,1,1,1,1,NA,92.07575
"8227","C",2,23,"Whole",2003,1,1,1,1,1,NA,80.8857571428571
"8228","C",2,23,"Whole",2004,1,1,1,1,1,NA,46.2869390909091
"8229","C",2,23,"Whole",2008,1,1,1,1,1,NA,11.6307142857143
"8230","C",2,23,"Whole",2011,1,1,1,1,1,NA,54.7572727272727
"8231","C",2,24,"Whole",1982,3,1,1,1,1,NA,25.9469230769231
"8232","C",2,24,"Whole",1983,3,1,1,1,1,NA,25.0217368421053
"8233","C",2,24,"Whole",1984,3,1,1,1,1,NA,48.9319047619048
"8234","C",2,24,"Whole",1985,3,1,1,1,1,NA,48.0038333333333
"8235","C",2,24,"Whole",1986,3,1,1,1,1,NA,46.3666875
"8236","C",2,24,"Whole",1987,3,1,1,1,1,NA,44.0466
"8237","C",2,24,"Whole",1988,3,1,1,1,1,NA,68.8467
"8238","C",2,24,"Whole",1989,3,1,1,1,1,NA,78.9258888888889
"8239","C",2,24,"Whole",1990,3,1,1,1,1,NA,121.37675
"8240","C",2,24,"Whole",1991,3,1,1,1,1,NA,95.4625625
"8241","C",2,24,"Whole",1992,3,1,1,0,1,NA,111.7366
"8242","C",2,24,"Whole",1993,3,1,1,0,1,NA,85.0110833333333
"8243","C",2,24,"Whole",1994,3,1,1,0,1,NA,31.2905
"8244","C",2,24,"Whole",1996,3,1,1,0,1,NA,47.2829285714286
"8245","C",2,24,"Whole",1997,3,1,1,0,1,NA,70.0854444444444
"8246","C",2,24,"Whole",1999,3,1,1,0,1,NA,59.1456923076923
"8247","C",2,24,"Whole",2000,3,1,1,0,1,NA,40.4200769230769
"8248","C",2,24,"Whole",2002,3,1,1,0,1,NA,79.8072666666667
"8249","C",2,24,"Whole",2003,3,1,1,0,1,NA,62.3363545454545
"8250","C",2,24,"Whole",2004,3,1,1,0,1,NA,46.57438
"8251","C",2,24,"Whole",2008,3,1,1,0,1,NA,15.1133333333333
"8252","C",2,24,"Whole",2011,3,1,1,0,1,NA,42.0554545454545
"8253","C",2,24,"Whole",2015,3,1,1,0,1,NA,46.6676923076923
"8254","C",2,24,"Whole",2016,3,1,1,0,1,NA,73.4466666666667
"8255","C",2,24,"Whole",2018,3,1,1,0,1,NA,44.028
"8256","C",2,24,"Whole",2019,3,1,1,0,1,NA,67.5222222222222
"8257","C",2,25,"Whole",1982,7,1,1,1,1,NA,55.55
"8258","C",2,25,"Whole",1983,7,1,1,1,1,NA,70.1311666666667
"8259","C",2,25,"Whole",1984,7,1,1,1,1,NA,58.7722
"8260","C",2,25,"Whole",1985,7,1,1,1,1,NA,103.884375
"8261","C",2,25,"Whole",1986,7,1,1,1,1,NA,101.846909090909
"8262","C",2,25,"Whole",1987,7,1,1,1,1,NA,199.6832
"8263","C",2,25,"Whole",1988,7,1,1,1,1,NA,162.3555
"8264","C",2,25,"Whole",1989,7,1,1,1,1,NA,208.8165
"8265","C",2,25,"Whole",1990,7,1,1,1,1,NA,276.36
"8266","C",2,25,"Whole",1991,7,1,1,1,1,NA,729.367
"8267","C",2,25,"Whole",1992,7,1,1,0,1,NA,230.1992
"8268","C",2,25,"Whole",1993,7,1,1,0,1,NA,112.674
"8269","C",2,25,"Whole",1994,7,1,1,0,1,NA,238.6608
"8270","C",2,25,"Whole",1996,7,1,1,0,1,NA,140.922166666667
"8271","C",2,25,"Whole",1997,7,1,1,0,1,NA,174.3
"8272","C",2,25,"Whole",1999,7,1,1,0,1,NA,132.700375
"8273","C",2,25,"Whole",2000,7,1,1,0,1,NA,60.8585
"8274","C",2,25,"Whole",2002,7,1,1,0,1,NA,161.78875
"8275","C",2,25,"Whole",2003,7,1,1,0,1,NA,116.00005
"8276","C",2,25,"Whole",2004,7,1,1,0,1,NA,103.27665375
"8277","C",2,25,"Whole",2008,7,1,1,0,1,NA,47.6671428571429
"8278","C",2,25,"Whole",2011,7,1,1,0,1,NA,151.598571428571
"8279","C",2,25,"Whole",2015,7,1,1,0,1,NA,114.772
"8280","C",2,25,"Whole",2016,7,1,1,0,1,NA,50.8371428571429
"8281","C",2,25,"Whole",2018,7,1,1,0,1,NA,96.8142857142857
"8282","C",2,25,"Whole",2019,7,1,1,0,1,NA,96.1828571428571
"8283","C",2,26,"Whole",1982,7,1,1,1,1,NA,26.8642777777778
"8284","C",2,26,"Whole",1983,7,1,1,1,1,NA,75.1252142857143
"8285","C",2,26,"Whole",1984,7,1,1,1,1,NA,128.456625
"8286","C",2,26,"Whole",1985,7,1,1,1,1,NA,153.081454545455
"8287","C",2,26,"Whole",1986,7,1,1,1,1,NA,106.525888888889
"8288","C",2,26,"Whole",1987,7,1,1,1,1,NA,142.552428571429
"8289","C",2,26,"Whole",1988,7,1,1,1,1,NA,161.5
"8290","C",2,26,"Whole",1989,7,1,1,1,1,NA,365.999666666667
"8291","C",2,26,"Whole",1990,7,1,1,1,1,NA,144.872375
"8292","C",2,26,"Whole",1991,7,1,1,1,1,NA,174.442857142857
"8293","C",2,26,"Whole",1992,7,1,1,0,1,NA,191.519428571429
"8294","C",2,26,"Whole",1993,7,1,1,0,1,NA,130.5945
"8295","C",2,26,"Whole",1994,7,1,1,0,1,NA,338.6325
"8296","C",2,26,"Whole",1996,7,1,1,0,1,NA,208.0332
"8297","C",2,26,"Whole",1997,7,1,1,0,1,NA,135.908125
"8298","C",2,26,"Whole",1999,7,1,1,0,1,NA,169.4965
"8299","C",2,26,"Whole",2000,7,1,1,0,1,NA,118.2555
"8300","C",2,26,"Whole",2002,7,1,1,0,1,NA,107.6794
"8301","C",2,26,"Whole",2003,7,1,1,0,1,NA,82.6452222222222
"8302","C",2,26,"Whole",2004,7,1,1,0,1,NA,86.9444433333333
"8303","C",2,26,"Whole",2008,7,1,1,0,1,NA,71.7833333333333
"8304","C",2,26,"Whole",2011,7,1,1,0,1,NA,126.532857142857
"8305","C",2,26,"Whole",2015,7,1,1,0,1,NA,77.605
"8306","C",2,26,"Whole",2016,7,1,1,0,1,NA,37.969
"8307","C",2,26,"Whole",2018,7,1,1,0,1,NA,101.85875
"8308","C",2,26,"Whole",2019,7,1,1,0,1,NA,110.387142857143
"8309","C",2,27,"East",2015,7,1,1,1,1,NA,276.14
"8310","C",2,27,"East",2016,7,1,1,0,1,NA,148.115
"8311","C",2,27,"East",2018,7,1,1,0,1,NA,129.486
"8312","C",2,27,"East",2019,7,1,1,0,1,NA,189.775
"8313","C",2,27,"West",2015,7,1,1,0,1,NA,132.577142857143
"8314","C",2,27,"West",2016,7,1,1,0,1,NA,127.5775
"8315","C",2,27,"West",2018,7,1,1,0,1,NA,173.1
"8316","C",2,27,"West",2019,7,1,1,0,1,NA,106.932
"8317","C",2,27,"Whole",1982,7,1,1,1,1,NA,66.47725
"8318","C",2,27,"Whole",1983,7,1,1,1,1,NA,103.336888888889
"8319","C",2,27,"Whole",1984,7,1,1,1,1,NA,119.7935
"8320","C",2,27,"Whole",1985,7,1,1,1,1,NA,277.856
"8321","C",2,27,"Whole",1986,7,1,1,1,1,NA,185.972
"8322","C",2,27,"Whole",1987,7,1,1,1,1,NA,218.8668
"8323","C",2,27,"Whole",1988,7,1,1,1,1,NA,580.1165
"8324","C",2,27,"Whole",1989,7,1,1,1,1,NA,613.256666666667
"8325","C",2,27,"Whole",1990,7,1,1,1,1,NA,562.69175
"8326","C",2,27,"Whole",1991,7,1,1,1,1,NA,551.278
"8327","C",2,27,"Whole",1992,7,1,1,1,1,NA,508.481
"8328","C",2,27,"Whole",1993,7,1,1,1,1,NA,523.933333333333
"8329","C",2,27,"Whole",1994,7,1,1,1,1,NA,179.9415
"8330","C",2,27,"Whole",1996,7,1,1,1,1,NA,801.79
"8331","C",2,27,"Whole",1997,7,1,1,1,1,NA,306.2165
"8332","C",2,27,"Whole",1999,7,1,1,1,1,NA,427.8014
"8333","C",2,27,"Whole",2000,7,1,1,1,1,NA,737.4532
"8334","C",2,27,"Whole",2002,7,1,1,1,1,NA,260.700333333333
"8335","C",2,27,"Whole",2003,7,1,1,1,1,NA,186.29322
"8336","C",2,27,"Whole",2004,7,1,1,1,1,NA,138.040134
"8337","C",2,27,"Whole",2008,7,1,1,1,1,NA,122.9675
"8338","C",2,27,"Whole",2011,7,1,1,1,1,NA,115.4575
"8339","C",2,28,"East",2015,8,1,1,1,1,NA,184.634285714286
"8340","C",2,28,"East",2016,8,1,1,0,1,NA,110.888
"8341","C",2,28,"East",2018,8,1,1,0,1,NA,134.34
"8342","C",2,28,"East",2019,8,1,1,0,1,NA,181.066
"8343","C",2,28,"West",2015,8,1,1,0,1,NA,192.5
"8344","C",2,28,"West",2016,8,1,1,0,1,NA,101.394
"8345","C",2,28,"West",2018,8,1,1,0,1,NA,122.486
"8346","C",2,28,"West",2019,8,1,1,0,1,NA,142.781666666667
"8347","C",2,28,"Whole",1982,8,1,1,1,1,NA,77.2870833333333
"8348","C",2,28,"Whole",1983,8,1,1,1,1,NA,114.763916666667
"8349","C",2,28,"Whole",1984,8,1,1,1,1,NA,167.300571428571
"8350","C",2,28,"Whole",1985,8,1,1,1,1,NA,129.942076923077
"8351","C",2,28,"Whole",1986,8,1,1,1,1,NA,168.918428571429
"8352","C",2,28,"Whole",1987,8,1,1,1,1,NA,192.085222222222
"8353","C",2,28,"Whole",1988,8,1,1,1,1,NA,697.1835
"8354","C",2,28,"Whole",1989,8,1,1,1,1,NA,231.166666666667
"8355","C",2,28,"Whole",1990,8,1,1,1,1,NA,304.0695
"8356","C",2,28,"Whole",1991,8,1,1,1,1,NA,863.3835
"8357","C",2,28,"Whole",1992,8,1,1,1,1,NA,1140.185
"8358","C",2,28,"Whole",1993,8,1,1,1,1,NA,395.0835
"8359","C",2,28,"Whole",1994,8,1,1,1,1,NA,211.4
"8360","C",2,28,"Whole",1996,8,1,1,1,1,NA,178.8346
"8361","C",2,28,"Whole",1997,8,1,1,1,1,NA,356.689
"8362","C",2,28,"Whole",1999,8,1,1,1,1,NA,776.641
"8363","C",2,28,"Whole",2000,8,1,1,1,1,NA,474.7
"8364","C",2,28,"Whole",2002,8,1,1,1,1,NA,334.2
"8365","C",2,28,"Whole",2003,8,1,1,1,1,NA,202.258325
"8366","C",2,28,"Whole",2004,8,1,1,1,1,NA,143.0582575
"8367","C",2,28,"Whole",2008,8,1,1,1,1,NA,126.27
"8368","C",2,28,"Whole",2011,8,1,1,1,1,NA,133.965
"8369","C",2,29,"Whole",1982,2,1,1,1,1,NA,28.609125
"8370","C",2,29,"Whole",1983,2,1,1,1,1,NA,29.9722222222222
"8371","C",2,29,"Whole",1984,2,1,1,1,1,NA,27.5293157894737
"8372","C",2,29,"Whole",1985,2,1,1,1,1,NA,54.6054736842105
"8373","C",2,29,"Whole",1986,2,1,1,1,1,NA,29.0793333333333
"8374","C",2,29,"Whole",1987,2,1,1,1,1,NA,63.7166
"8375","C",2,29,"Whole",1988,2,1,1,1,1,NA,70.8399
"8376","C",2,29,"Whole",1989,2,1,1,1,1,NA,106.903777777778
"8377","C",2,29,"Whole",1990,2,1,1,1,1,NA,81.27
"8378","C",2,29,"Whole",1991,2,1,1,1,1,NA,48.3363333333333
"8379","C",2,29,"Whole",1992,2,1,1,0,1,NA,51.3420714285714
"8380","C",2,29,"Whole",1993,2,1,1,0,1,NA,55.53325
"8381","C",2,29,"Whole",1994,2,1,1,0,1,NA,66.8357857142857
"8382","C",2,29,"Whole",1996,2,1,1,0,1,NA,59.0506363636364
"8383","C",2,29,"Whole",1997,2,1,1,0,1,NA,95.3407777777778
"8384","C",2,29,"Whole",1999,2,1,1,0,1,NA,93.9555555555556
"8385","C",2,29,"Whole",2000,2,1,1,0,1,NA,77.5098461538462
"8386","C",2,29,"Whole",2002,2,1,1,0,1,NA,87.333
"8387","C",2,29,"Whole",2003,2,1,1,0,1,NA,70.4867
"8388","C",2,29,"Whole",2004,2,1,1,0,1,NA,63.9410546153846
"8389","C",2,29,"Whole",2008,2,1,1,0,1,NA,40.8155555555556
"8390","C",2,29,"Whole",2011,2,1,1,0,1,NA,85.56
"8391","C",2,29,"Whole",2015,2,1,1,0,1,NA,43.505
"8392","C",2,29,"Whole",2016,2,1,1,0,1,NA,48.002
"8393","C",2,29,"Whole",2018,2,1,1,0,1,NA,51.289
"8394","C",2,29,"Whole",2019,2,1,1,0,1,NA,62.8590909090909
"8395","C",2,30,"Whole",1982,3,1,1,1,1,NA,22.5978333333333
"8396","C",2,30,"Whole",1983,3,1,1,1,1,NA,18.2087142857143
"8397","C",2,30,"Whole",1984,3,1,1,1,1,NA,42.4843157894737
"8398","C",2,30,"Whole",1985,3,1,1,1,1,NA,37.0666842105263
"8399","C",2,30,"Whole",1986,3,1,1,1,1,NA,24.7791363636364
"8400","C",2,30,"Whole",1987,3,1,1,1,1,NA,50.1285
"8401","C",2,30,"Whole",1988,3,1,1,1,1,NA,68.7697272727273
"8402","C",2,30,"Whole",1989,3,1,1,1,1,NA,42.55
"8403","C",2,30,"Whole",1990,3,1,1,1,1,NA,83.2335
"8404","C",2,30,"Whole",1991,3,1,1,1,1,NA,91.2221333333333
"8405","C",2,30,"Whole",1992,3,1,1,0,1,NA,48.2108333333333
"8406","C",2,30,"Whole",1993,3,1,1,0,1,NA,61.4734
"8407","C",2,30,"Whole",1994,3,1,1,0,1,NA,39.4952727272727
"8408","C",2,30,"Whole",1996,3,1,1,0,1,NA,64.0614166666667
"8409","C",2,30,"Whole",1997,3,1,1,0,1,NA,54.3219285714286
"8410","C",2,30,"Whole",1999,3,1,1,0,1,NA,62.0527
"8411","C",2,30,"Whole",2000,3,1,1,0,1,NA,43.9051818181818
"8412","C",2,30,"Whole",2002,3,1,1,0,1,NA,55.6525333333333
"8413","C",2,30,"Whole",2003,3,1,1,0,1,NA,54.7419166666667
"8414","C",2,30,"Whole",2004,3,1,1,0,1,NA,43.0416858333333
"8415","C",2,30,"Whole",2008,3,1,1,0,1,NA,16.98
"8416","C",2,30,"Whole",2011,3,1,1,0,1,NA,68.058125
"8417","C",2,30,"Whole",2015,3,1,1,0,1,NA,60.7981818181818
"8418","C",2,30,"Whole",2016,3,1,1,0,1,NA,62.7890909090909
"8419","C",2,30,"Whole",2018,3,1,1,0,1,NA,37.755
"8420","C",2,30,"Whole",2019,3,1,1,0,1,NA,42.761
"8421","C",2,31,"Whole",1982,4,1,1,1,1,NA,21.8165714285714
"8422","C",2,31,"Whole",1983,4,1,1,1,1,NA,52.9226666666667
"8423","C",2,31,"Whole",1984,4,1,1,1,1,NA,30.1995
"8424","C",2,31,"Whole",1985,4,1,1,1,1,NA,56.82395
"8425","C",2,31,"Whole",1986,4,1,1,1,1,NA,39.9239444444444
"8426","C",2,31,"Whole",1987,4,1,1,1,1,NA,69.7804166666667
"8427","C",2,31,"Whole",1988,4,1,1,1,1,NA,83.5533
"8428","C",2,31,"Whole",1989,4,1,1,1,1,NA,111.781444444444
"8429","C",2,31,"Whole",1990,4,1,1,1,1,NA,72.3851111111111
"8430","C",2,31,"Whole",1991,4,1,1,1,1,NA,146.38325
"8431","C",2,31,"Whole",1992,4,1,1,0,1,NA,85.6148
"8432","C",2,31,"Whole",1993,4,1,1,0,1,NA,56.0190714285714
"8433","C",2,31,"Whole",1994,4,1,1,0,1,NA,77.4233
"8434","C",2,31,"Whole",1996,4,1,1,0,1,NA,62.0185454545455
"8435","C",2,31,"Whole",1997,4,1,1,0,1,NA,47.0213571428571
"8436","C",2,31,"Whole",1999,4,1,1,0,1,NA,70.1349285714286
"8437","C",2,31,"Whole",2000,4,1,1,0,1,NA,39.2710769230769
"8438","C",2,31,"Whole",2002,4,1,1,0,1,NA,77.482125
"8439","C",2,31,"Whole",2003,4,1,1,0,1,NA,90.4249625
"8440","C",2,31,"Whole",2004,4,1,1,0,1,NA,68.9704077777778
"8441","C",2,31,"Whole",2008,4,1,1,0,1,NA,27.7457142857143
"8442","C",2,31,"Whole",2011,4,1,1,0,1,NA,77.8854545454546
"8443","C",2,31,"Whole",2015,4,1,1,0,1,NA,51.5733333333333
"8444","C",2,31,"Whole",2016,4,1,1,0,1,NA,38.7263636363636
"8445","C",2,31,"Whole",2018,4,1,1,0,1,NA,66.019
"8446","C",2,31,"Whole",2019,4,1,1,0,1,NA,68.284
"8447","C",2,32,"Whole",1982,9,1,0,1,1,NA,22.6077272727273
"8448","C",2,32,"Whole",1983,9,1,0,1,1,NA,16.9662857142857
"8449","C",2,32,"Whole",1984,9,1,0,1,1,NA,21.9704347826087
"8450","C",2,32,"Whole",1985,9,1,0,1,1,NA,45.2787142857143
"8451","C",2,32,"Whole",1986,9,1,0,1,1,NA,17.6407391304348
"8452","C",2,32,"Whole",1987,9,1,0,1,1,NA,45.9268333333333
"8453","C",2,32,"Whole",1988,9,1,0,1,1,NA,43.4286428571429
"8454","C",2,32,"Whole",1989,9,1,0,1,1,NA,47.0967
"8455","C",2,32,"Whole",1990,9,1,0,1,1,NA,61.316
"8456","C",2,32,"Whole",1991,9,1,0,1,1,NA,59.5786428571429
"8457","C",2,32,"Whole",1992,9,1,0,0,1,NA,32.8963333333333
"8458","C",2,32,"Whole",1993,9,1,0,0,1,NA,30.958375
"8459","C",2,32,"Whole",1994,9,1,0,0,1,NA,59.0333846153846
"8460","C",2,32,"Whole",1996,9,1,0,0,1,NA,38.4363333333333
"8461","C",2,32,"Whole",1997,9,1,0,0,1,NA,73.0366
"8462","C",2,32,"Whole",1999,9,1,0,0,1,NA,72.4792
"8463","C",2,32,"Whole",2000,9,1,0,0,1,NA,72.2430714285714
"8464","C",2,32,"Whole",2002,9,1,0,0,1,NA,77.8145454545455
"8465","C",2,32,"Whole",2003,9,1,0,0,1,NA,72.0000111111111
"8466","C",2,32,"Whole",2004,9,1,0,0,1,NA,45.3069441666667
"8467","C",2,32,"Whole",2008,9,1,0,0,1,NA,19.6918181818182
"8468","C",2,32,"Whole",2011,9,1,0,0,1,NA,114.35625
"8469","C",2,32,"Whole",2015,9,1,0,0,1,NA,52.277
"8470","C",2,32,"Whole",2016,9,1,0,0,1,NA,71.6077777777778
"8471","C",2,32,"Whole",2018,9,1,0,0,1,NA,74.4090909090909
"8472","C",2,32,"Whole",2019,9,1,0,0,1,NA,66.214
"8473","C",2,33,"East",2015,3,1,1,0,1,NA,79.725
"8474","C",2,33,"East",2016,3,1,1,0,1,NA,198.164444444444
"8475","C",2,33,"East",2018,3,1,1,0,1,NA,91.8455555555555
"8476","C",2,33,"East",2019,3,1,1,0,1,NA,81.23375
"8477","C",2,33,"West",2015,3,1,1,1,1,NA,93.81625
"8478","C",2,33,"West",2016,3,1,1,0,1,NA,99.86625
"8479","C",2,33,"West",2018,3,1,1,0,1,NA,102.6
"8480","C",2,33,"West",2019,3,1,1,0,1,NA,79.57875
"8481","C",2,33,"Whole",1982,3,1,1,1,1,NA,25.3255
"8482","C",2,33,"Whole",1983,3,1,1,1,1,NA,36.6896
"8483","C",2,33,"Whole",1984,3,1,1,1,1,NA,38.1786875
"8484","C",2,33,"Whole",1985,3,1,1,1,1,NA,39.9156363636364
"8485","C",2,33,"Whole",1986,3,1,1,1,1,NA,46.1689333333333
"8486","C",2,33,"Whole",1987,3,1,1,1,1,NA,65.5436153846154
"8487","C",2,33,"Whole",1988,3,1,1,1,1,NA,104.946
"8488","C",2,33,"Whole",1989,3,1,1,1,1,NA,54.2443333333333
"8489","C",2,33,"Whole",1990,3,1,1,1,1,NA,113.726333333333
"8490","C",2,33,"Whole",1991,3,1,1,1,1,NA,110.587375
"8491","C",2,33,"Whole",1992,3,1,1,1,1,NA,64.6352
"8492","C",2,33,"Whole",1993,3,1,1,1,1,NA,86.2764705882353
"8493","C",2,33,"Whole",1994,3,1,1,1,1,NA,71.1222222222222
"8494","C",2,33,"Whole",1996,3,1,1,1,1,NA,78.2218181818182
"8495","C",2,33,"Whole",1997,3,1,1,1,1,NA,68.1038181818182
"8496","C",2,33,"Whole",1999,3,1,1,1,1,NA,97.5124
"8497","C",2,33,"Whole",2000,3,1,1,1,1,NA,62.1963636363636
"8498","C",2,33,"Whole",2002,3,1,1,1,1,NA,121.516875
"8499","C",2,33,"Whole",2003,3,1,1,1,1,NA,107.354225
"8500","C",2,33,"Whole",2004,3,1,1,1,1,NA,70.5522522222222
"8501","C",2,33,"Whole",2008,3,1,1,1,1,NA,33.4216666666667
"8502","C",2,33,"Whole",2011,3,1,1,1,1,NA,104.812
"8503","C",2,34,"Whole",1982,4,1,1,1,1,NA,35.9542666666667
